CODMES,ID,SECTOR_ECONÓMICO
201809,7718126,Comercio
201808,7718126,Comercio
201807,7718126,Comercio
201806,7718126,Comercio
201810,7718126,Comercio
201811,7718126,Comercio
201812,7718126,Comercio
201806,7723958,Comercio
201807,7723958,Comercio
201808,7723958,Comercio
201809,7723958,Comercio
201802,7723958,Comercio
201803,7723958,Comercio
201805,7723958,Comercio
201804,7723958,Comercio
201801,7723958,Comercio
201812,7723958,Comercio
201811,7723958,Comercio
201810,7723958,Comercio
201801,7729730,Comercio
201804,7729730,Comercio
201805,7729730,Comercio
201803,7729730,Comercio
201802,7729730,Comercio
201809,7729730,Comercio
201808,7729730,Comercio
201807,7729730,Comercio
201806,7729730,Comercio
201810,7729730,Comercio
201811,7729730,Comercio
201812,7729730,Comercio
201806,7732224,Otros
201807,7732224,Otros
201808,7732224,Otros
201809,7732224,Otros
201802,7732224,Otros
201803,7732224,Otros
201805,7732224,Otros
201804,7732224,Otros
201801,7732224,Otros
201812,7732224,Otros
201811,7732224,Otros
201810,7732224,Otros
201805,7732234,Otros
201809,7732234,Otros
201808,7732234,Otros
201807,7732234,Otros
201806,7732234,Otros
201810,7732234,Otros
201811,7732234,Otros
201812,7732234,Otros
201806,7732256,Ind. Manufacturera
201807,7732256,Ind. Manufacturera
201808,7732256,Ind. Manufacturera
201809,7732256,Ind. Manufacturera
201805,7732256,Ind. Manufacturera
201804,7732256,Ind. Manufacturera
201803,7732256,Ind. Manufacturera
201802,7732256,Ind. Manufacturera
201801,7732256,Ind. Manufacturera
201812,7732256,Ind. Manufacturera
201811,7732256,Ind. Manufacturera
201810,7732256,Ind. Manufacturera
201801,7736126,Ind. Manufacturera
201802,7736126,Ind. Manufacturera
201803,7736126,Ind. Manufacturera
201804,7736126,Ind. Manufacturera
201805,7736126,Ind. Manufacturera
201809,7736126,Ind. Manufacturera
201808,7736126,Ind. Manufacturera
201807,7736126,Ind. Manufacturera
201806,7736126,Ind. Manufacturera
201810,7736126,Ind. Manufacturera
201811,7736126,Ind. Manufacturera
201812,7736126,Ind. Manufacturera
201806,7736780,Comercio
201807,7736780,Comercio
201808,7736780,Comercio
201809,7736780,Comercio
201805,7736780,Comercio
201804,7736780,Comercio
201803,7736780,Comercio
201802,7736780,Comercio
201801,7736780,Comercio
201812,7736780,Comercio
201811,7736780,Comercio
201810,7736780,Comercio
201801,7736968,Comercio
201802,7736968,Comercio
201803,7736968,Comercio
201804,7736968,Comercio
201805,7736968,Comercio
201809,7736968,Comercio
201808,7736968,Comercio
201807,7736968,Comercio
201806,7736968,Comercio
201810,7736968,Comercio
201811,7736968,Comercio
201812,7736968,Comercio
201806,7740498,Otros
201807,7740498,Otros
201808,7740498,Otros
201809,7740498,Otros
201805,7740498,Otros
201804,7740498,Otros
201803,7740498,Otros
201802,7740498,Otros
201801,7740498,Otros
201812,7740498,Otros
201811,7740498,Otros
201810,7740498,Otros
201801,7741788,Comercio
201802,7741788,Comercio
201803,7741788,Comercio
201804,7741788,Comercio
201805,7741788,Comercio
201809,7741788,Comercio
201808,7741788,Comercio
201807,7741788,Comercio
201806,7741788,Comercio
201810,7741788,Comercio
201811,7741788,Comercio
201812,7741788,Comercio
201806,7741796,Act. Inmob. Emp y Alquiler
201807,7741796,Act. Inmob. Emp y Alquiler
201808,7741796,Act. Inmob. Emp y Alquiler
201809,7741796,Act. Inmob. Emp y Alquiler
201805,7741796,Act. Inmob. Emp y Alquiler
201804,7741796,Act. Inmob. Emp y Alquiler
201803,7741796,Act. Inmob. Emp y Alquiler
201802,7741796,Act. Inmob. Emp y Alquiler
201801,7741796,Act. Inmob. Emp y Alquiler
201812,7741796,Act. Inmob. Emp y Alquiler
201811,7741796,Act. Inmob. Emp y Alquiler
201810,7741796,Act. Inmob. Emp y Alquiler
201801,7744538,Comercio
201802,7744538,Comercio
201803,7744538,Comercio
201804,7744538,Comercio
201805,7744538,Comercio
201809,7744538,Comercio
201808,7744538,Comercio
201807,7744538,Comercio
201806,7744538,Comercio
201810,7744538,Comercio
201811,7744538,Comercio
201812,7744538,Comercio
201806,7746448,Act. Inmob. Emp y Alquiler
201807,7746448,Act. Inmob. Emp y Alquiler
201808,7746448,Act. Inmob. Emp y Alquiler
201809,7746448,Act. Inmob. Emp y Alquiler
201805,7746448,Act. Inmob. Emp y Alquiler
201804,7746448,Act. Inmob. Emp y Alquiler
201803,7746448,Act. Inmob. Emp y Alquiler
201802,7746448,Act. Inmob. Emp y Alquiler
201801,7746448,Act. Inmob. Emp y Alquiler
201812,7746448,Act. Inmob. Emp y Alquiler
201811,7746448,Act. Inmob. Emp y Alquiler
201810,7746448,Act. Inmob. Emp y Alquiler
201802,7748746,Construcción
201804,7748746,Construcción
201808,7748746,Construcción
201806,7748746,Construcción
201812,7748746,Construcción
201806,7749160,Comercio
201807,7749160,Comercio
201808,7749160,Comercio
201809,7749160,Comercio
201804,7749160,Comercio
201805,7749160,Comercio
201802,7749160,Comercio
201803,7749160,Comercio
201801,7749160,Comercio
201812,7749160,Comercio
201810,7749160,Comercio
201811,7749160,Comercio
201801,7749620,Comercio
201803,7749620,Comercio
201802,7749620,Comercio
201805,7749620,Comercio
201804,7749620,Comercio
201809,7749620,Comercio
201808,7749620,Comercio
201807,7749620,Comercio
201806,7749620,Comercio
201811,7749620,Comercio
201810,7749620,Comercio
201812,7749620,Comercio
201806,7750428,Otros
201807,7750428,Otros
201808,7750428,Otros
201809,7750428,Otros
201804,7750428,Otros
201805,7750428,Otros
201802,7750428,Otros
201803,7750428,Otros
201801,7750428,Otros
201812,7750428,Otros
201810,7750428,Otros
201811,7750428,Otros
201801,7758242,"Transp, Almac y Com."
201803,7758242,"Transp, Almac y Com."
201802,7758242,"Transp, Almac y Com."
201805,7758242,"Transp, Almac y Com."
201804,7758242,"Transp, Almac y Com."
201809,7758242,"Transp, Almac y Com."
201808,7758242,"Transp, Almac y Com."
201807,7758242,"Transp, Almac y Com."
201806,7758242,"Transp, Almac y Com."
201811,7758242,"Transp, Almac y Com."
201810,7758242,"Transp, Almac y Com."
201812,7758242,"Transp, Almac y Com."
201806,7758826,Otros
201807,7758826,Otros
201808,7758826,Otros
201809,7758826,Otros
201805,7758826,Otros
201812,7758826,Otros
201810,7758826,Otros
201811,7758826,Otros
201805,7760278,Comercio
201804,7760278,Comercio
201802,7760278,Comercio
201803,7760278,Comercio
201809,7760278,Comercio
201808,7760278,Comercio
201807,7760278,Comercio
201806,7760278,Comercio
201801,7760278,Comercio
201811,7760278,Comercio
201810,7760278,Comercio
201812,7760278,Comercio
201806,7761464,Ind. Manufacturera
201807,7761464,Ind. Manufacturera
201803,7761464,Ind. Manufacturera
201802,7761464,Ind. Manufacturera
201804,7761464,Ind. Manufacturera
201805,7761464,Ind. Manufacturera
201805,7762434,Act. Inmob. Emp y Alquiler
201804,7762434,Act. Inmob. Emp y Alquiler
201802,7762434,Act. Inmob. Emp y Alquiler
201803,7762434,Act. Inmob. Emp y Alquiler
201807,7762434,Act. Inmob. Emp y Alquiler
201806,7762434,Act. Inmob. Emp y Alquiler
201808,7762434,Act. Inmob. Emp y Alquiler
201809,7762434,Act. Inmob. Emp y Alquiler
201801,7762434,Act. Inmob. Emp y Alquiler
201812,7762434,Act. Inmob. Emp y Alquiler
201810,7762434,Act. Inmob. Emp y Alquiler
201811,7762434,Act. Inmob. Emp y Alquiler
201801,7764538,Comercio
201809,7764538,Comercio
201808,7764538,Comercio
201806,7764538,Comercio
201807,7764538,Comercio
201803,7764538,Comercio
201802,7764538,Comercio
201804,7764538,Comercio
201805,7764538,Comercio
201811,7764538,Comercio
201810,7764538,Comercio
201812,7764538,Comercio
201802,7764578,Ind. Manufacturera
201801,7764578,Ind. Manufacturera
201801,7770908,Otros
201802,7770908,Otros
201803,7770908,Otros
201805,7770908,Otros
201804,7770908,Otros
201807,7770908,Otros
201806,7770908,Otros
201808,7770908,Otros
201809,7770908,Otros
201812,7770908,Otros
201810,7770908,Otros
201811,7770908,Otros
201809,7774686,Construcción
201808,7774686,Construcción
201806,7774686,Construcción
201804,7774686,Construcción
201805,7774686,Construcción
201803,7774686,Construcción
201802,7774686,Construcción
201801,7774686,Construcción
201811,7774686,Construcción
201810,7774686,Construcción
201812,7774686,Construcción
201801,7779096,Ind. Manufacturera
201801,7779102,Comercio
201802,7779102,Comercio
201803,7779102,Comercio
201805,7779102,Comercio
201804,7779102,Comercio
201806,7779102,Comercio
201807,7779102,Comercio
201808,7779102,Comercio
201809,7779102,Comercio
201812,7779102,Comercio
201810,7779102,Comercio
201811,7779102,Comercio
201809,7783586,Comercio
201808,7783586,Comercio
201807,7783586,Comercio
201806,7783586,Comercio
201804,7783586,Comercio
201805,7783586,Comercio
201803,7783586,Comercio
201802,7783586,Comercio
201801,7783586,Comercio
201811,7783586,Comercio
201810,7783586,Comercio
201812,7783586,Comercio
201812,7788432,Comercio
201801,7788438,Comercio
201802,7788438,Comercio
201803,7788438,Comercio
201805,7788438,Comercio
201804,7788438,Comercio
201806,7788438,Comercio
201807,7788438,Comercio
201808,7788438,Comercio
201809,7788438,Comercio
201812,7788438,Comercio
201810,7788438,Comercio
201811,7788438,Comercio
201809,7790512,Ind. Manufacturera
201808,7790512,Ind. Manufacturera
201807,7790512,Ind. Manufacturera
201806,7790512,Ind. Manufacturera
201804,7790512,Ind. Manufacturera
201805,7790512,Ind. Manufacturera
201803,7790512,Ind. Manufacturera
201802,7790512,Ind. Manufacturera
201801,7790512,Ind. Manufacturera
201811,7790512,Ind. Manufacturera
201810,7790512,Ind. Manufacturera
201812,7790512,Ind. Manufacturera
201801,7792990,Otros
201802,7792990,Otros
201803,7792990,Otros
201805,7792990,Otros
201804,7792990,Otros
201806,7792990,Otros
201807,7792990,Otros
201808,7792990,Otros
201809,7792990,Otros
201812,7792990,Otros
201810,7792990,Otros
201811,7792990,Otros
201801,7795472,Comercio
201801,7795548,Ind. Manufacturera
201809,7795548,Ind. Manufacturera
201808,7795548,Ind. Manufacturera
201807,7795548,Ind. Manufacturera
201806,7795548,Ind. Manufacturera
201804,7795548,Ind. Manufacturera
201805,7795548,Ind. Manufacturera
201803,7795548,Ind. Manufacturera
201802,7795548,Ind. Manufacturera
201811,7795548,Ind. Manufacturera
201810,7795548,Ind. Manufacturera
201802,7797738,Otros
201803,7797738,Otros
201805,7797738,Otros
201804,7797738,Otros
201806,7797738,Otros
201807,7797738,Otros
201808,7797738,Otros
201809,7797738,Otros
201801,7797738,Otros
201810,7797738,Otros
201811,7797738,Otros
201812,7797738,Otros
201801,7800234,Comercio
201809,7800234,Comercio
201808,7800234,Comercio
201807,7800234,Comercio
201806,7800234,Comercio
201804,7800234,Comercio
201805,7800234,Comercio
201803,7800234,Comercio
201802,7800234,Comercio
201812,7800234,Comercio
201811,7800234,Comercio
201810,7800234,Comercio
201802,7803692,Construcción
201803,7803692,Construcción
201805,7803692,Construcción
201804,7803692,Construcción
201806,7803692,Construcción
201807,7803692,Construcción
201808,7803692,Construcción
201809,7803692,Construcción
201801,7803692,Construcción
201810,7803692,Construcción
201811,7803692,Construcción
201812,7803692,Construcción
201801,7804752,Comercio
201809,7804752,Comercio
201808,7804752,Comercio
201807,7804752,Comercio
201806,7804752,Comercio
201804,7804752,Comercio
201805,7804752,Comercio
201803,7804752,Comercio
201802,7804752,Comercio
201812,7804752,Comercio
201811,7804752,Comercio
201810,7804752,Comercio
201802,7806812,Comercio
201803,7806812,Comercio
201805,7806812,Comercio
201804,7806812,Comercio
201806,7806812,Comercio
201807,7806812,Comercio
201808,7806812,Comercio
201809,7806812,Comercio
201801,7806812,Comercio
201810,7806812,Comercio
201811,7806812,Comercio
201812,7806812,Comercio
201801,7807470,Comercio
201809,7807470,Comercio
201808,7807470,Comercio
201807,7807470,Comercio
201806,7807470,Comercio
201804,7807470,Comercio
201805,7807470,Comercio
201803,7807470,Comercio
201802,7807470,Comercio
201812,7807470,Comercio
201811,7807470,Comercio
201810,7807470,Comercio
201802,7808350,Act. Inmob. Emp y Alquiler
201803,7808350,Act. Inmob. Emp y Alquiler
201805,7808350,Act. Inmob. Emp y Alquiler
201804,7808350,Act. Inmob. Emp y Alquiler
201806,7808350,Act. Inmob. Emp y Alquiler
201808,7808350,Act. Inmob. Emp y Alquiler
201809,7808350,Act. Inmob. Emp y Alquiler
201810,7808350,Act. Inmob. Emp y Alquiler
201811,7808350,Act. Inmob. Emp y Alquiler
201812,7808350,Act. Inmob. Emp y Alquiler
201801,7809034,Ind. Manufacturera
201809,7809034,Ind. Manufacturera
201808,7809034,Ind. Manufacturera
201806,7809034,Ind. Manufacturera
201807,7809034,Ind. Manufacturera
201804,7809034,Ind. Manufacturera
201805,7809034,Ind. Manufacturera
201803,7809034,Ind. Manufacturera
201802,7809034,Ind. Manufacturera
201812,7809034,Ind. Manufacturera
201811,7809034,Ind. Manufacturera
201810,7809034,Ind. Manufacturera
201802,7809376,Act. Inmob. Emp y Alquiler
201803,7809376,Act. Inmob. Emp y Alquiler
201805,7809376,Act. Inmob. Emp y Alquiler
201804,7809376,Act. Inmob. Emp y Alquiler
201807,7809376,Act. Inmob. Emp y Alquiler
201806,7809376,Act. Inmob. Emp y Alquiler
201808,7809376,Act. Inmob. Emp y Alquiler
201809,7809376,Act. Inmob. Emp y Alquiler
201801,7809376,Act. Inmob. Emp y Alquiler
201810,7809376,Act. Inmob. Emp y Alquiler
201811,7809376,Act. Inmob. Emp y Alquiler
201812,7809376,Act. Inmob. Emp y Alquiler
201801,7811550,Comercio
201809,7811550,Comercio
201808,7811550,Comercio
201806,7811550,Comercio
201807,7811550,Comercio
201804,7811550,Comercio
201805,7811550,Comercio
201803,7811550,Comercio
201802,7811550,Comercio
201812,7811550,Comercio
201811,7811550,Comercio
201810,7811550,Comercio
201802,7811570,Ind. Manufacturera
201803,7811570,Ind. Manufacturera
201805,7811570,Ind. Manufacturera
201804,7811570,Ind. Manufacturera
201807,7811570,Ind. Manufacturera
201806,7811570,Ind. Manufacturera
201808,7811570,Ind. Manufacturera
201809,7811570,Ind. Manufacturera
201801,7811570,Ind. Manufacturera
201810,7811570,Ind. Manufacturera
201811,7811570,Ind. Manufacturera
201812,7811570,Ind. Manufacturera
201801,7813916,Comercio
201809,7813916,Comercio
201808,7813916,Comercio
201806,7813916,Comercio
201807,7813916,Comercio
201804,7813916,Comercio
201805,7813916,Comercio
201803,7813916,Comercio
201802,7813916,Comercio
201812,7813916,Comercio
201811,7813916,Comercio
201810,7813916,Comercio
201802,7813950,Comercio
201803,7813950,Comercio
201804,7813950,Comercio
201807,7813950,Comercio
201806,7813950,Comercio
201808,7813950,Comercio
201809,7813950,Comercio
201801,7813950,Comercio
201810,7813950,Comercio
201811,7813950,Comercio
201801,7815806,Ind. Manufacturera
201809,7815806,Ind. Manufacturera
201808,7815806,Ind. Manufacturera
201806,7815806,Ind. Manufacturera
201807,7815806,Ind. Manufacturera
201804,7815806,Ind. Manufacturera
201805,7815806,Ind. Manufacturera
201803,7815806,Ind. Manufacturera
201802,7815806,Ind. Manufacturera
201812,7815806,Ind. Manufacturera
201811,7815806,Ind. Manufacturera
201810,7815806,Ind. Manufacturera
201802,7827042,Comercio
201803,7827042,Comercio
201805,7827042,Comercio
201804,7827042,Comercio
201807,7827042,Comercio
201806,7827042,Comercio
201808,7827042,Comercio
201809,7827042,Comercio
201801,7827042,Comercio
201810,7827042,Comercio
201811,7827042,Comercio
201812,7827042,Comercio
201801,7827096,Ind. Manufacturera
201809,7827096,Ind. Manufacturera
201808,7827096,Ind. Manufacturera
201806,7827096,Ind. Manufacturera
201807,7827096,Ind. Manufacturera
201804,7827096,Ind. Manufacturera
201805,7827096,Ind. Manufacturera
201803,7827096,Ind. Manufacturera
201802,7827096,Ind. Manufacturera
201812,7827096,Ind. Manufacturera
201811,7827096,Ind. Manufacturera
201810,7827096,Ind. Manufacturera
201802,7829772,"Transp, Almac y Com."
201803,7829772,"Transp, Almac y Com."
201801,7829772,"Transp, Almac y Com."
201801,7829786,Act. Inmob. Emp y Alquiler
201803,7829786,Act. Inmob. Emp y Alquiler
201802,7829786,Act. Inmob. Emp y Alquiler
201805,7829786,Act. Inmob. Emp y Alquiler
201804,7829786,Act. Inmob. Emp y Alquiler
201807,7829786,Act. Inmob. Emp y Alquiler
201806,7829786,Act. Inmob. Emp y Alquiler
201808,7829786,Act. Inmob. Emp y Alquiler
201809,7829786,Act. Inmob. Emp y Alquiler
201810,7829786,Act. Inmob. Emp y Alquiler
201811,7829786,Act. Inmob. Emp y Alquiler
201812,7829786,Act. Inmob. Emp y Alquiler
201809,7832444,Ind. Manufacturera
201808,7832444,Ind. Manufacturera
201806,7832444,Ind. Manufacturera
201807,7832444,Ind. Manufacturera
201804,7832444,Ind. Manufacturera
201805,7832444,Ind. Manufacturera
201802,7832444,Ind. Manufacturera
201803,7832444,Ind. Manufacturera
201801,7832444,Ind. Manufacturera
201801,7832878,Ind. Manufacturera
201803,7832878,Ind. Manufacturera
201802,7832878,Ind. Manufacturera
201805,7832878,Ind. Manufacturera
201804,7832878,Ind. Manufacturera
201807,7832878,Ind. Manufacturera
201806,7832878,Ind. Manufacturera
201808,7832878,Ind. Manufacturera
201809,7832878,Ind. Manufacturera
201812,7832878,Ind. Manufacturera
201811,7832878,Ind. Manufacturera
201810,7832878,Ind. Manufacturera
201809,7832990,Comercio
201808,7832990,Comercio
201806,7832990,Comercio
201807,7832990,Comercio
201804,7832990,Comercio
201805,7832990,Comercio
201802,7832990,Comercio
201803,7832990,Comercio
201801,7832990,Comercio
201810,7832990,Comercio
201811,7832990,Comercio
201812,7832990,Comercio
201801,7841936,Comercio
201803,7841936,Comercio
201802,7841936,Comercio
201805,7841936,Comercio
201804,7841936,Comercio
201807,7841936,Comercio
201806,7841936,Comercio
201808,7841936,Comercio
201809,7841936,Comercio
201810,7841936,Comercio
201809,7842684,Comercio
201808,7842684,Comercio
201806,7842684,Comercio
201807,7842684,Comercio
201804,7842684,Comercio
201805,7842684,Comercio
201802,7842684,Comercio
201803,7842684,Comercio
201801,7842684,Comercio
201810,7842684,Comercio
201811,7842684,Comercio
201812,7842684,Comercio
201801,7842742,Act. Inmob. Emp y Alquiler
201803,7842742,Act. Inmob. Emp y Alquiler
201802,7842742,Act. Inmob. Emp y Alquiler
201805,7842742,Act. Inmob. Emp y Alquiler
201804,7842742,Act. Inmob. Emp y Alquiler
201807,7842742,Act. Inmob. Emp y Alquiler
201806,7842742,Act. Inmob. Emp y Alquiler
201808,7842742,Act. Inmob. Emp y Alquiler
201809,7842742,Act. Inmob. Emp y Alquiler
201812,7842742,Act. Inmob. Emp y Alquiler
201811,7842742,Act. Inmob. Emp y Alquiler
201810,7842742,Act. Inmob. Emp y Alquiler
201809,7847402,Comercio
201808,7847402,Comercio
201806,7847402,Comercio
201807,7847402,Comercio
201804,7847402,Comercio
201805,7847402,Comercio
201802,7847402,Comercio
201803,7847402,Comercio
201801,7847402,Comercio
201810,7847402,Comercio
201811,7847402,Comercio
201812,7847402,Comercio
201801,7847414,Comercio
201803,7847414,Comercio
201802,7847414,Comercio
201805,7847414,Comercio
201804,7847414,Comercio
201807,7847414,Comercio
201806,7847414,Comercio
201808,7847414,Comercio
201809,7847414,Comercio
201811,7847414,Comercio
201810,7847414,Comercio
201809,7847458,Comercio
201808,7847458,Comercio
201806,7847458,Comercio
201807,7847458,Comercio
201804,7847458,Comercio
201805,7847458,Comercio
201802,7847458,Comercio
201803,7847458,Comercio
201801,7847458,Comercio
201810,7847458,Comercio
201811,7847458,Comercio
201812,7847458,Comercio
201801,7849946,Act. Inmob. Emp y Alquiler
201803,7849946,Act. Inmob. Emp y Alquiler
201802,7849946,Act. Inmob. Emp y Alquiler
201805,7849946,Act. Inmob. Emp y Alquiler
201804,7849946,Act. Inmob. Emp y Alquiler
201807,7849946,Act. Inmob. Emp y Alquiler
201806,7849946,Act. Inmob. Emp y Alquiler
201808,7849946,Act. Inmob. Emp y Alquiler
201809,7849946,Act. Inmob. Emp y Alquiler
201809,7850000,Comercio
201808,7850000,Comercio
201806,7850000,Comercio
201807,7850000,Comercio
201804,7850000,Comercio
201805,7850000,Comercio
201802,7850000,Comercio
201803,7850000,Comercio
201801,7850000,Comercio
201812,7850000,Comercio
201811,7850000,Comercio
201810,7850000,Comercio
201801,7852534,Comercio
201803,7852534,Comercio
201802,7852534,Comercio
201805,7852534,Comercio
201804,7852534,Comercio
201807,7852534,Comercio
201806,7852534,Comercio
201808,7852534,Comercio
201809,7852534,Comercio
201810,7852534,Comercio
201811,7852534,Comercio
201812,7852534,Comercio
201809,7852604,Otros
201808,7852604,Otros
201807,7852604,Otros
201812,7852604,Otros
201811,7852604,Otros
201810,7852604,Otros
201801,7861706,Agricultura
201807,7861706,Agricultura
201806,7861706,Agricultura
201808,7861706,Agricultura
201809,7861706,Agricultura
201804,7861706,Agricultura
201805,7861706,Agricultura
201802,7861706,Agricultura
201803,7861706,Agricultura
201810,7861706,Agricultura
201803,7861714,Comercio
201802,7861714,Comercio
201805,7861714,Comercio
201804,7861714,Comercio
201809,7861714,Comercio
201808,7861714,Comercio
201806,7861714,Comercio
201807,7861714,Comercio
201801,7861714,Comercio
201812,7861714,Comercio
201810,7861714,Comercio
201811,7861714,Comercio
201801,7868682,Ind. Manufacturera
201807,7868682,Ind. Manufacturera
201806,7868682,Ind. Manufacturera
201808,7868682,Ind. Manufacturera
201809,7868682,Ind. Manufacturera
201804,7868682,Ind. Manufacturera
201805,7868682,Ind. Manufacturera
201802,7868682,Ind. Manufacturera
201803,7868682,Ind. Manufacturera
201811,7868682,Ind. Manufacturera
201810,7868682,Ind. Manufacturera
201812,7868682,Ind. Manufacturera
201803,7869110,Comercio
201802,7869110,Comercio
201805,7869110,Comercio
201804,7869110,Comercio
201809,7869110,Comercio
201808,7869110,Comercio
201806,7869110,Comercio
201807,7869110,Comercio
201801,7869110,Comercio
201812,7869110,Comercio
201810,7869110,Comercio
201811,7869110,Comercio
201809,7880928,Construcción
201811,7880928,Construcción
201810,7880928,Construcción
201812,7880928,Construcción
201809,7886968,Ind. Manufacturera
201808,7886968,Ind. Manufacturera
201807,7886968,Ind. Manufacturera
201806,7886968,Ind. Manufacturera
201804,7886968,Ind. Manufacturera
201805,7886968,Ind. Manufacturera
201803,7886968,Ind. Manufacturera
201803,7892904,Comercio
201802,7892904,Comercio
201805,7892904,Comercio
201804,7892904,Comercio
201806,7892904,Comercio
201807,7892904,Comercio
201808,7892904,Comercio
201809,7892904,Comercio
201801,7892904,Comercio
201812,7892904,Comercio
201810,7892904,Comercio
201811,7892904,Comercio
201801,7894220,Ind. Manufacturera
201809,7894220,Ind. Manufacturera
201808,7894220,Ind. Manufacturera
201807,7894220,Ind. Manufacturera
201806,7894220,Ind. Manufacturera
201804,7894220,Ind. Manufacturera
201805,7894220,Ind. Manufacturera
201802,7894220,Ind. Manufacturera
201803,7894220,Ind. Manufacturera
201811,7894220,Ind. Manufacturera
201810,7894220,Ind. Manufacturera
201812,7894220,Ind. Manufacturera
201803,7896342,Comercio
201802,7896342,Comercio
201805,7896342,Comercio
201804,7896342,Comercio
201806,7896342,Comercio
201807,7896342,Comercio
201808,7896342,Comercio
201809,7896342,Comercio
201801,7896342,Comercio
201812,7896342,Comercio
201810,7896342,Comercio
201811,7896342,Comercio
201801,7902228,Comercio
201809,7902228,Comercio
201808,7902228,Comercio
201802,7902228,Comercio
201811,7902228,Comercio
201810,7902228,Comercio
201802,7902308,Agricultura
201803,7902308,Agricultura
201804,7902308,Agricultura
201805,7902308,Agricultura
201808,7902308,Agricultura
201809,7902308,Agricultura
201807,7902308,Agricultura
201806,7902308,Agricultura
201801,7902308,Agricultura
201810,7902308,Agricultura
201811,7902308,Agricultura
201812,7902308,Agricultura
201801,7902400,Otros
201806,7902400,Otros
201807,7902400,Otros
201809,7902400,Otros
201808,7902400,Otros
201805,7902400,Otros
201804,7902400,Otros
201803,7902400,Otros
201802,7902400,Otros
201812,7902400,Otros
201811,7902400,Otros
201810,7902400,Otros
201802,7904678,Comercio
201803,7904678,Comercio
201804,7904678,Comercio
201805,7904678,Comercio
201808,7904678,Comercio
201809,7904678,Comercio
201807,7904678,Comercio
201806,7904678,Comercio
201801,7904678,Comercio
201810,7904678,Comercio
201811,7904678,Comercio
201812,7904678,Comercio
201801,7904824,"Transp, Almac y Com."
201806,7904824,"Transp, Almac y Com."
201807,7904824,"Transp, Almac y Com."
201809,7904824,"Transp, Almac y Com."
201808,7904824,"Transp, Almac y Com."
201805,7904824,"Transp, Almac y Com."
201804,7904824,"Transp, Almac y Com."
201803,7904824,"Transp, Almac y Com."
201802,7904824,"Transp, Almac y Com."
201812,7904824,"Transp, Almac y Com."
201811,7904824,"Transp, Almac y Com."
201810,7904824,"Transp, Almac y Com."
201802,7909018,Comercio
201803,7909018,Comercio
201804,7909018,Comercio
201805,7909018,Comercio
201808,7909018,Comercio
201807,7909018,Comercio
201806,7909018,Comercio
201801,7909018,Comercio
201810,7909018,Comercio
201811,7909018,Comercio
201812,7909018,Comercio
201806,7915076,Comercio
201807,7915076,Comercio
201808,7915076,Comercio
201809,7915076,Comercio
201805,7915076,Comercio
201804,7915076,Comercio
201803,7915076,Comercio
201802,7915076,Comercio
201812,7915076,Comercio
201811,7915076,Comercio
201810,7915076,Comercio
201802,7917588,Comercio
201803,7917588,Comercio
201804,7917588,Comercio
201805,7917588,Comercio
201809,7917588,Comercio
201808,7917588,Comercio
201807,7917588,Comercio
201806,7917588,Comercio
201801,7917588,Comercio
201810,7917588,Comercio
201811,7917588,Comercio
201812,7917588,Comercio
201801,7920198,"Transp, Almac y Com."
201806,7920198,"Transp, Almac y Com."
201807,7920198,"Transp, Almac y Com."
201808,7920198,"Transp, Almac y Com."
201805,7920198,"Transp, Almac y Com."
201804,7920198,"Transp, Almac y Com."
201803,7920198,"Transp, Almac y Com."
201802,7920198,"Transp, Almac y Com."
201812,7920198,"Transp, Almac y Com."
201811,7920198,"Transp, Almac y Com."
201807,7925930,Comercio
201807,7933338,Ind. Manufacturera
201806,7933338,Ind. Manufacturera
201808,7933338,Ind. Manufacturera
201809,7933338,Ind. Manufacturera
201802,7933338,Ind. Manufacturera
201803,7933338,Ind. Manufacturera
201804,7933338,Ind. Manufacturera
201805,7933338,Ind. Manufacturera
201801,7933338,Ind. Manufacturera
201811,7933338,Ind. Manufacturera
201810,7933338,Ind. Manufacturera
201812,7933338,Ind. Manufacturera
201801,7937398,Ind. Manufacturera
201805,7937398,Ind. Manufacturera
201804,7937398,Ind. Manufacturera
201803,7937398,Ind. Manufacturera
201802,7937398,Ind. Manufacturera
201809,7937398,Ind. Manufacturera
201808,7937398,Ind. Manufacturera
201806,7937398,Ind. Manufacturera
201807,7937398,Ind. Manufacturera
201812,7937398,Ind. Manufacturera
201810,7937398,Ind. Manufacturera
201811,7937398,Ind. Manufacturera
201807,7937664,Comercio
201808,7937664,Comercio
201809,7937664,Comercio
201802,7937664,Comercio
201801,7937664,Comercio
201811,7937664,Comercio
201810,7937664,Comercio
201812,7937664,Comercio
201801,7945564,Ind. Manufacturera
201802,7945564,Ind. Manufacturera
201803,7945564,Ind. Manufacturera
201804,7945564,Ind. Manufacturera
201805,7945564,Ind. Manufacturera
201809,7945564,Ind. Manufacturera
201808,7945564,Ind. Manufacturera
201807,7945564,Ind. Manufacturera
201806,7945564,Ind. Manufacturera
201812,7945564,Ind. Manufacturera
201810,7945564,Ind. Manufacturera
201811,7945564,Ind. Manufacturera
201806,7945770,Comercio
201807,7945770,Comercio
201808,7945770,Comercio
201809,7945770,Comercio
201805,7945770,Comercio
201804,7945770,Comercio
201803,7945770,Comercio
201802,7945770,Comercio
201801,7945770,Comercio
201811,7945770,Comercio
201810,7945770,Comercio
